Date,Valeur,Price,Open,High,Low,Vol.,Change %
07/30/2021,Star,116.31,116.31,116.31,116.31,0.18K,-2.99%
07/23/2021,Star,119.9,119.9,119.9,119.9,0.00K,-0.08%
06/28/2021,Star,120,120,120,120,0.00K,0.08%
06/22/2021,Star,119.9,119.9,119.9,119.9,0.07K,0.76%
06/15/2021,Star,119,119,119,119,0.07K,-2.46%
06/08/2021,Star,122,122,122,122,0.00K,0.00%
06/07/2021,Star,122,122,122,122,0.00K,1.67%
06/04/2021,Star,120,120,120,120,0.05K,-1.64%
06/03/2021,Star,122,122,122,122,0.03K,0.00%
06/02/2021,Star,122,122,122,122,0.18K,0.00%
06/01/2021,Star,122,122.4,122.4,122,0.70K,-0.41%
05/28/2021,Star,122.5,122.5,122.5,122.5,0.10K,-2.00%
05/19/2021,Star,125,125.51,125.51,125,0.08K,0.40%
05/17/2021,Star,124.5,124.5,124.5,124.5,0.01K,-0.40%
05/07/2021,Star,125,125,125,125,0.06K,2.48%
05/05/2021,Star,121.98,121.98,121.98,121.98,0.38K,-0.01%
05/04/2021,Star,121.99,121.99,121.99,121.99,0.08K,0.00%
04/28/2021,Star,121.99,121.99,121.99,121.99,0.11K,-0.01%
04/26/2021,Star,122,122,122,122,0.08K,1.67%
04/23/2021,Star,120,120,120,120,0.35K,0.00%
04/22/2021,Star,120,120,120,120,0.14K,0.00%
04/21/2021,Star,120,120,120,120,0.03K,-1.64%
04/19/2021,Star,122,122,122,122,0.14K,0.83%
04/16/2021,Star,121,122.9,122.9,121,0.83K,-0.74%
04/15/2021,Star,121.9,123,123,121.9,0.64K,0.76%
04/14/2021,Star,120.98,120.98,120.98,120.98,0.13K,0.07%
04/13/2021,Star,120.9,120.9,120.9,120.9,0.03K,-0.90%
04/08/2021,Star,122,122.98,122.98,122,0.53K,-0.16%
04/07/2021,Star,122.2,122.3,124.39,122.2,0.52K,0.16%
04/06/2021,Star,122,122.9,124.49,122,0.36K,0.00%
04/05/2021,Star,122,122.21,122.21,122,0.19K,1.67%
04/02/2021,Star,120,117,120,117,4.26K,4.37%
03/31/2021,Star,114.98,114.5,114.98,111.07,0.24K,0.00%
03/29/2021,Star,114.98,114.98,114.98,114.98,0.20K,0.00%
03/26/2021,Star,114.98,114.99,114.99,114.98,0.07K,-0.01%
03/25/2021,Star,114.99,114.99,114.99,114.99,2.36K,0.00%
03/24/2021,Star,114.99,114.99,114.99,114.99,0.03K,-0.01%
03/23/2021,Star,115,115,115,115,0.16K,0.09%
03/22/2021,Star,114.9,114.46,114.9,114.46,0.26K,-2.62%
03/19/2021,Star,117.99,117.99,117.99,117.99,0.08K,-0.85%
03/17/2021,Star,119,119,119,119,0.00K,-0.75%
03/16/2021,Star,119.9,119.9,119.9,119.9,0.01K,0.00%
03/15/2021,Star,119.9,119.9,119.9,119.9,0.23K,-0.08%
03/12/2021,Star,120,122.88,122.88,120,0.06K,0.58%
03/11/2021,Star,119.31,119.31,119.31,119.31,0.10K,-2.99%
03/10/2021,Star,122.99,123.5,123.5,122.99,0.36K,2.49%
03/08/2021,Star,120,120,120,120,0.21K,1.69%
03/05/2021,Star,118,115,118,115,0.18K,2.61%
03/04/2021,Star,115,115,115,115,1.76K,1.77%
03/03/2021,Star,113,110,113,110,10.15K,0.01%
03/02/2021,Star,112.99,112.99,112.99,112.99,0.50K,3.66%
02/26/2021,Star,109,109,109,109,0.03K,-0.91%
02/25/2021,Star,110,110,110,110,0.49K,0.00%
02/24/2021,Star,110,110,110,110,0.28K,-2.65%
02/23/2021,Star,113,113,113,113,0.02K,2.73%
02/19/2021,Star,110,114,114,110,0.02K,-0.89%
02/18/2021,Star,110.99,110.99,110.99,110.99,0.13K,0.89%
02/17/2021,Star,110.01,110.01,110.01,110.01,0.02K,0.01%
02/15/2021,Star,110,110,110,110,0.60K,0.00%
02/12/2021,Star,110,108.61,110,108.61,0.14K,0.00%
02/11/2021,Star,110,113,113,110,3.42K,-2.65%
