Date,Valeur,Price,Open,High,Low,Vol.,Change %
09/16/2022,TELNET,7.31,7.5,7.54,7.31,3.63K,-0.14%
09/15/2022,TELNET,7.32,7.5,7.67,7.25,2.89K,-4.69%
09/14/2022,TELNET,7.68,7.5,7.78,7.5,1.16K,2.26%
09/13/2022,TELNET,7.51,7.4,7.51,7.08,42.90K,1.08%
09/12/2022,TELNET,7.43,7.8,7.81,7.43,16.15K,-5.95%
09/09/2022,TELNET,7.9,7.8,7.9,7.8,0.59K,-0.63%
09/08/2022,TELNET,7.95,7.88,7.95,7.88,3.00K,0.76%
09/07/2022,TELNET,7.89,7.8,7.89,7.76,2.21K,0.00%
09/06/2022,TELNET,7.89,7.9,7.9,7.8,2.28K,-1.38%
09/05/2022,TELNET,8,8,8,8,0.12K,0.00%
09/02/2022,TELNET,8,8.01,8.01,7.92,0.54K,-0.12%
09/01/2022,TELNET,8.01,7.93,8.2,7.9,24.38K,1.39%
08/31/2022,TELNET,7.9,7.93,7.93,7.9,1.36K,-0.38%
08/30/2022,TELNET,7.93,7.93,7.93,7.93,1.14K,0.00%
08/29/2022,TELNET,7.93,7.88,7.95,7.88,6.13K,0.89%
08/26/2022,TELNET,7.86,7.88,7.88,7.86,11.66K,-0.25%
08/25/2022,TELNET,7.88,7.97,7.97,7.83,0.01K,-0.25%
08/24/2022,TELNET,7.9,7.94,7.98,7.9,2.21K,-0.50%
08/23/2022,TELNET,7.94,7.81,7.94,7.81,0.21K,-0.50%
08/22/2022,TELNET,7.98,7.85,7.98,7.85,0.28K,0.00%
08/19/2022,TELNET,7.98,7.85,7.98,7.85,0.06K,-0.13%
08/18/2022,TELNET,7.99,7.95,7.99,7.94,1.65K,0.50%
08/17/2022,TELNET,7.95,7.95,7.95,7.95,0.13K,-0.50%
08/16/2022,TELNET,7.99,7.99,7.99,7.99,0.18K,-0.62%
08/15/2022,TELNET,8.04,7.71,8.05,7.7,4.62K,0.63%
08/11/2022,TELNET,7.99,7.99,7.99,7.99,2.50K,0.13%
08/10/2022,TELNET,7.98,8,8,7.98,1.50K,1.01%
08/09/2022,TELNET,7.9,7.95,8.1,7.9,2.01K,-1.25%
08/08/2022,TELNET,8,7.92,8.13,7.92,0.52K,-1.84%
08/05/2022,TELNET,8.15,7.91,8.15,7.91,5.90K,0.00%
08/04/2022,TELNET,8.15,8,8.2,8,9.27K,1.87%
08/03/2022,TELNET,8,7.8,8.1,7.8,5.88K,3.90%
08/02/2022,TELNET,7.7,7.6,7.7,7.56,1.33K,1.32%
08/01/2022,TELNET,7.6,7.5,7.6,7.5,1.97K,1.33%
07/29/2022,TELNET,7.5,7.5,7.55,7.45,1.90K,0.00%
07/28/2022,TELNET,7.5,7.37,7.5,7.37,7.08K,1.90%
07/27/2022,TELNET,7.36,7.31,7.38,7.31,1.66K,-1.08%
07/26/2022,TELNET,7.44,7.4,7.45,7.38,1.12K,-1.46%
07/22/2022,TELNET,7.55,7.3,7.69,7.28,5.88K,3.42%
07/21/2022,TELNET,7.3,7.4,7.4,7.3,5.25K,-2.01%
07/20/2022,TELNET,7.45,7.5,7.5,7.4,7.86K,-0.67%
07/19/2022,TELNET,7.5,7.51,7.51,7.42,16.97K,-1.96%
07/18/2022,TELNET,7.65,7.57,7.7,7.51,0.28K,-0.65%
07/15/2022,TELNET,7.7,7.7,7.7,7.7,0.56K,0.00%
07/14/2022,TELNET,7.7,7.6,7.74,7.59,5.62K,1.32%
07/13/2022,TELNET,7.6,7.61,7.66,7.57,3.08K,-1.55%
07/12/2022,TELNET,7.72,7.75,7.75,7.61,7.02K,-0.52%
07/11/2022,TELNET,7.76,7.68,7.76,7.68,1.05K,-0.13%
07/08/2022,TELNET,7.77,7.65,7.77,7.61,0.57K,0.91%
07/07/2022,TELNET,7.7,7.7,7.7,7.7,0.01K,0.00%
07/06/2022,TELNET,7.7,7.62,7.7,7.62,0.19K,-1.28%
07/05/2022,TELNET,7.8,7.52,7.8,7.52,0.50K,0.00%
07/04/2022,TELNET,7.8,7.65,7.8,7.5,1.97K,1.96%
07/01/2022,TELNET,7.65,7.7,7.77,7.65,2.46K,-0.65%
06/30/2022,TELNET,7.7,7.7,7.74,7.7,0.27K,-0.65%
06/29/2022,TELNET,7.75,7.75,7.75,7.75,0.14K,0.65%
06/28/2022,TELNET,7.7,7.66,7.7,7.65,1.60K,-1.16%
06/27/2022,TELNET,7.79,7.8,7.8,7.66,6.69K,0.65%
06/24/2022,TELNET,7.74,7.79,7.79,7.74,0.24K,-0.64%
06/23/2022,TELNET,7.79,7.8,7.8,7.66,0.97K,1.70%
06/22/2022,TELNET,7.66,7.8,7.8,7.66,0.37K,-1.79%
06/21/2022,TELNET,7.8,7.89,7.89,7.8,0.25K,0.00%
06/20/2022,TELNET,7.8,7.9,7.9,7.7,4.26K,0.78%
06/17/2022,TELNET,7.74,7.74,7.77,7.7,5.17K,0.00%
06/16/2022,TELNET,7.74,7.75,7.75,7.65,0.83K,0.52%
06/15/2022,TELNET,7.7,7.7,7.77,7.7,4.15K,-1.16%
06/14/2022,TELNET,7.79,7.85,7.85,7.7,3.28K,-0.13%
06/13/2022,TELNET,7.8,7.85,7.9,7.75,1.33K,0.65%
06/10/2022,TELNET,7.75,7.83,7.83,7.75,3.00K,-1.27%
