Date,Valeur,Price,Open,High,Low,Vol.,Change %
08/24/2021,SOMOC,0.91,0.9,0.91,0.89,3.01K,1.11%
08/23/2021,SOMOC,0.9,0.91,0.91,0.9,8.83K,-1.10%
08/20/2021,SOMOC,0.91,0.91,0.92,0.91,48.39K,-2.15%
08/19/2021,SOMOC,0.93,0.91,0.93,0.91,7.13K,0.00%
08/18/2021,SOMOC,0.93,0.93,0.93,0.91,3.42K,0.00%
08/17/2021,SOMOC,0.93,0.92,0.93,0.92,3.50K,-1.06%
08/12/2021,SOMOC,0.94,0.94,0.94,0.92,1.06K,1.08%
08/11/2021,SOMOC,0.93,0.93,0.93,0.92,1.13K,-1.06%
08/09/2021,SOMOC,0.94,0.92,0.94,0.91,4.98K,1.08%
08/06/2021,SOMOC,0.93,0.93,0.93,0.91,4.35K,0.00%
08/05/2021,SOMOC,0.93,0.92,0.93,0.92,7.11K,0.00%
08/04/2021,SOMOC,0.93,0.93,0.93,0.93,0.20K,0.00%
08/03/2021,SOMOC,0.93,0.93,0.93,0.93,0.48K,-1.06%
08/02/2021,SOMOC,0.94,0.93,0.94,0.93,3.66K,0.00%
07/30/2021,SOMOC,0.94,0.94,0.94,0.92,18.62K,0.00%
07/29/2021,SOMOC,0.94,0.93,0.94,0.93,1.56K,0.00%
07/28/2021,SOMOC,0.94,0.92,0.94,0.92,9.73K,2.17%
07/27/2021,SOMOC,0.92,0.92,0.92,0.92,0.03K,1.10%
07/26/2021,SOMOC,0.91,0.93,0.94,0.91,22.25K,0.00%
07/23/2021,SOMOC,0.91,0.92,0.92,0.9,3.70K,-1.09%
07/22/2021,SOMOC,0.92,0.92,0.92,0.9,4.25K,0.00%
07/19/2021,SOMOC,0.92,0.9,0.92,0.89,1.98K,2.22%
07/16/2021,SOMOC,0.9,0.88,0.9,0.88,18.15K,1.12%
07/15/2021,SOMOC,0.89,0.89,0.89,0.88,11.75K,0.00%
07/14/2021,SOMOC,0.89,0.89,0.89,0.88,1.79K,0.00%
07/13/2021,SOMOC,0.89,0.91,0.91,0.89,18.25K,-1.11%
07/12/2021,SOMOC,0.9,0.9,0.9,0.9,10.68K,-3.23%
07/08/2021,SOMOC,0.93,0.93,0.93,0.91,7.33K,0.00%
07/07/2021,SOMOC,0.93,0.93,0.93,0.93,0.01K,1.09%
07/06/2021,SOMOC,0.92,0.93,0.93,0.91,2.01K,0.00%
07/05/2021,SOMOC,0.92,0.94,0.94,0.92,0.54K,-1.08%
07/02/2021,SOMOC,0.93,0.92,0.94,0.92,20.43K,0.00%
07/01/2021,SOMOC,0.93,0.92,0.93,0.91,2.60K,0.00%
06/30/2021,SOMOC,0.93,0.93,0.93,0.92,2.59K,0.00%
06/29/2021,SOMOC,0.93,0.94,0.94,0.92,11.99K,0.00%
06/28/2021,SOMOC,0.93,0.92,0.93,0.92,16.66K,3.33%
06/25/2021,SOMOC,0.9,0.88,0.9,0.88,16.14K,2.27%
06/24/2021,SOMOC,0.88,0.87,0.88,0.87,14.28K,0.00%
06/23/2021,SOMOC,0.88,0.89,0.89,0.85,41.84K,-1.12%
06/22/2021,SOMOC,0.89,0.88,0.9,0.88,16.59K,-1.11%
06/21/2021,SOMOC,0.9,0.91,0.92,0.9,43.89K,-2.17%
06/18/2021,SOMOC,0.92,0.92,0.92,0.9,136.60K,-2.13%
06/17/2021,SOMOC,0.94,0.94,0.96,0.94,4.20K,0.00%
06/16/2021,SOMOC,0.94,0.95,0.95,0.93,26.53K,-2.08%
06/15/2021,SOMOC,0.96,0.96,0.96,0.96,0.17K,2.13%
06/14/2021,SOMOC,0.94,0.94,0.94,0.94,77.79K,-2.08%
06/11/2021,SOMOC,0.96,0.96,0.96,0.95,1.15K,0.00%
06/10/2021,SOMOC,0.96,0.96,0.96,0.95,36.75K,0.00%
06/09/2021,SOMOC,0.96,0.96,0.96,0.96,46.08K,-1.03%
06/08/2021,SOMOC,0.97,0.98,0.98,0.96,19.37K,0.00%
06/07/2021,SOMOC,0.97,0.96,0.97,0.95,10.49K,1.04%
06/04/2021,SOMOC,0.96,0.98,0.98,0.96,39.90K,0.00%
06/03/2021,SOMOC,0.96,0.98,0.98,0.96,53.21K,-2.04%
06/02/2021,SOMOC,0.98,0.97,0.98,0.97,26.94K,-1.01%
06/01/2021,SOMOC,0.99,0.99,1,0.97,10.85K,0.00%
05/31/2021,SOMOC,0.99,0.99,0.99,0.98,10.70K,0.00%
05/28/2021,SOMOC,0.99,0.98,0.99,0.96,56.33K,-1.00%
05/27/2021,SOMOC,1,1,1,1,8.91K,0.00%
05/26/2021,SOMOC,1,1,1,0.98,2.75K,2.04%
05/25/2021,SOMOC,0.98,0.97,1,0.97,11.27K,-2.00%
05/24/2021,SOMOC,1,1,1,0.98,14.13K,-0.99%
05/21/2021,SOMOC,1.01,1,1.01,0.98,17.47K,1.00%
05/20/2021,SOMOC,1,1.01,1.01,0.98,16.96K,0.00%
05/19/2021,SOMOC,1,1.01,1.01,0.99,10.77K,0.00%
05/18/2021,SOMOC,1,1,1.01,0.99,18.63K,2.04%
05/17/2021,SOMOC,0.98,1,1,0.98,7.42K,-2.00%
05/11/2021,SOMOC,1,0.98,1,0.98,11.26K,0.00%
05/10/2021,SOMOC,1,0.99,1,0.99,9.75K,1.01%
05/07/2021,SOMOC,0.99,0.97,0.99,0.97,13.43K,1.02%
05/06/2021,SOMOC,0.98,0.96,0.98,0.96,46.92K,2.08%
05/05/2021,SOMOC,0.96,0.96,0.96,0.95,74.50K,0.00%
