Date,Valeur,Price,Open,High,Low,Vol.,Change %
09/29/2021,STPIL,13.45,13.23,13.45,13.23,0.02K,-0.37%
09/28/2021,STPIL,13.5,13.5,13.5,13.5,0.01K,0.00%
09/27/2021,STPIL,13.5,13.5,13.5,13.5,0.03K,0.00%
09/24/2021,STPIL,13.5,13.7,13.7,13.2,0.17K,-0.95%
09/23/2021,STPIL,13.63,13,13.74,13,9.22K,5.01%
09/22/2021,STPIL,12.98,13,13,12.84,1.04K,-0.15%
09/21/2021,STPIL,13,12.99,13,12.99,0.01K,0.00%
09/20/2021,STPIL,13,12.81,13,12.8,0.97K,0.23%
09/17/2021,STPIL,12.97,12.98,12.98,12.81,0.72K,-0.08%
09/16/2021,STPIL,12.98,12.98,13,12.98,0.48K,0.00%
09/15/2021,STPIL,12.98,13,13,12.95,3.08K,-0.15%
09/14/2021,STPIL,13,12.95,13,12.95,0.19K,0.85%
09/13/2021,STPIL,12.89,12.32,12.9,12.32,0.69K,4.63%
09/10/2021,STPIL,12.32,12.5,12.75,12.32,0.47K,-1.36%
09/09/2021,STPIL,12.49,12.22,12.49,12.22,0.54K,2.21%
09/08/2021,STPIL,12.22,12.18,12.22,11.99,0.19K,0.33%
09/07/2021,STPIL,12.18,12.18,12.18,11.96,1.15K,0.00%
09/06/2021,STPIL,12.18,11.95,12.18,11.95,0.41K,1.92%
09/03/2021,STPIL,11.95,12,12,11.95,0.60K,0.00%
09/02/2021,STPIL,11.95,11.9,11.96,11.9,0.96K,0.42%
09/01/2021,STPIL,11.9,11.65,11.9,11.65,0.11K,-0.50%
08/27/2021,STPIL,11.96,11.96,11.96,11.96,0.12K,-2.29%
08/26/2021,STPIL,12.24,11.91,12.24,11.91,1.71K,2.26%
08/25/2021,STPIL,11.97,12.24,12.25,11.97,0.51K,-2.21%
08/24/2021,STPIL,12.24,11.9,12.24,11.9,0.11K,2.86%
08/23/2021,STPIL,11.9,11.9,11.9,11.9,0.05K,0.00%
08/20/2021,STPIL,11.9,11.66,11.9,11.66,0.03K,2.15%
08/19/2021,STPIL,11.65,11.65,11.66,11.65,2.27K,0.00%
08/18/2021,STPIL,11.65,11.75,11.76,11.65,2.06K,-0.94%
08/17/2021,STPIL,11.76,11.95,11.95,11.71,2.10K,-1.59%
08/16/2021,STPIL,11.95,11.66,11.95,11.66,0.05K,0.00%
08/12/2021,STPIL,11.95,11.95,11.95,11.95,0.01K,0.00%
08/11/2021,STPIL,11.95,11.9,11.95,11.9,0.90K,0.42%
08/06/2021,STPIL,11.9,11.95,11.95,11.9,0.01K,-0.42%
08/05/2021,STPIL,11.95,11.95,11.95,11.95,0.02K,0.00%
08/04/2021,STPIL,11.95,11.89,11.95,11.89,0.02K,2.93%
08/03/2021,STPIL,11.61,11.89,11.89,11.61,0.06K,-2.35%
08/02/2021,STPIL,11.89,11.89,11.89,11.89,0.01K,2.15%
07/30/2021,STPIL,11.64,11.8,11.8,11.64,0.29K,-2.10%
07/29/2021,STPIL,11.89,11.62,11.89,11.62,0.48K,0.00%
07/28/2021,STPIL,11.89,11.89,11.89,11.62,0.40K,0.00%
07/26/2021,STPIL,11.89,11.89,11.89,11.89,0.11K,0.00%
07/23/2021,STPIL,11.89,11.9,12.25,11.89,0.68K,-2.94%
07/22/2021,STPIL,12.25,12.25,12.25,12.25,0.62K,0.00%
07/16/2021,STPIL,12.25,12.25,12.25,11.95,0.20K,2.51%
07/15/2021,STPIL,11.95,11.95,11.95,11.95,0.07K,0.00%
07/14/2021,STPIL,11.95,11.97,11.97,11.95,0.25K,0.00%
07/13/2021,STPIL,11.95,11.9,11.95,11.9,0.07K,0.00%
07/12/2021,STPIL,11.95,12.25,12.25,11.95,0.02K,-8.08%
07/09/2021,STPIL,13,13,13,13,0.15K,0.00%
07/08/2021,STPIL,13,13,13,13,0.80K,0.00%
07/07/2021,STPIL,13,12.99,13,12.99,0.01K,0.39%
07/06/2021,STPIL,12.95,12.95,12.95,12.95,0.51K,0.39%
07/05/2021,STPIL,12.9,12.9,12.9,12.9,0.10K,0.00%
07/02/2021,STPIL,12.9,12.95,12.95,12.9,0.23K,-0.39%
07/01/2021,STPIL,12.95,12.82,12.95,12.82,0.95K,0.00%
06/30/2021,STPIL,12.95,12.95,12.95,12.95,0.14K,-0.31%
06/29/2021,STPIL,12.99,12.9,12.99,12.9,0.34K,-0.08%
06/28/2021,STPIL,13,13,13,12.95,0.53K,0.00%
06/25/2021,STPIL,13,12.86,13,12.86,0.25K,1.09%
06/24/2021,STPIL,12.86,12.84,12.86,12.81,0.78K,0.00%
06/23/2021,STPIL,12.86,12.84,12.86,12.84,0.42K,0.16%
06/22/2021,STPIL,12.84,12.84,12.84,12.8,1.37K,0.31%
06/21/2021,STPIL,12.8,12.84,12.84,12.8,0.78K,-0.31%
06/18/2021,STPIL,12.84,12.83,12.84,12.83,0.30K,0.08%
06/17/2021,STPIL,12.83,12.8,12.83,12.8,0.11K,0.00%
06/16/2021,STPIL,12.83,12.83,12.84,12.8,1.70K,0.00%
06/15/2021,STPIL,12.83,12.82,13,12.82,1.71K,0.08%
06/14/2021,STPIL,12.82,12.89,12.89,12.82,0.17K,-0.54%
