Date,Valeur,Price,Open,High,Low,Vol.,Change %
08/11/2021,DELICE,14.9,14.7,14.9,14.66,0.20K,0.00%
08/09/2021,DELICE,14.9,14.84,14.9,14.84,0.00K,0.40%
08/05/2021,DELICE,14.84,14.83,15,14.83,29.57K,0.27%
08/04/2021,DELICE,14.8,14.8,14.8,14.7,12.89K,0.00%
08/03/2021,DELICE,14.8,14.8,14.8,14.8,0.40K,0.00%
08/02/2021,DELICE,14.8,14.8,14.8,14.8,0.20K,-0.34%
07/30/2021,DELICE,14.85,14.78,14.85,14.78,3.46K,0.68%
07/29/2021,DELICE,14.75,14.59,14.75,14.58,3.11K,0.68%
07/28/2021,DELICE,14.65,14.7,14.7,14.65,0.30K,-0.34%
07/27/2021,DELICE,14.7,14.6,14.7,14.6,0.80K,0.00%
07/26/2021,DELICE,14.7,14.66,14.7,14.4,1.16K,0.00%
07/23/2021,DELICE,14.7,14.65,14.7,14.65,0.52K,0.34%
07/22/2021,DELICE,14.65,14.65,14.65,14.5,1.13K,0.00%
07/19/2021,DELICE,14.65,14.65,14.65,14.65,0.02K,0.00%
07/16/2021,DELICE,14.65,14.6,14.65,14.6,0.21K,0.00%
07/15/2021,DELICE,14.65,14.65,14.65,14.65,0.07K,0.00%
07/14/2021,DELICE,14.65,14.7,14.7,14.65,0.68K,0.00%
07/13/2021,DELICE,14.65,14.42,14.65,14.4,0.64K,-0.95%
07/12/2021,DELICE,14.79,14.8,14.8,14.6,6.45K,-0.07%
07/09/2021,DELICE,14.8,14.8,14.8,14.6,0.61K,0.00%
07/08/2021,DELICE,14.8,14.8,14.87,14.8,11.36K,1.37%
